Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
100003.0,1.51300089565939,-1.46022022710563,0.57341907958799,1.28172043405263,-1.37766603608002,1.13475136390263,-1.39797872088859,0.303418932590904,3.76376724818022,-0.785874088945674,-0.986829797388532,-1.63731855472004,1.98809100868683,0.0709902284764422,-2.21738172166992,-0.101396954160667,0.693832740316522,0.340984243612684,-0.0408009752376934,0.197182086823851,0.0387306234449984,0.454712112796944,0.002744471629514,0.611140537711782,-0.369068288638422,0.359340430537857,-0.0034108589816387,0.0029820975680161,212.5,0
78664.0,-0.263260191215258,1.00797269497773,1.76278520928365,0.499095433473432,0.239047818966456,-1.05211753543846,0.89386126853998,-0.431288462063197,-0.707492659799815,-0.365080219585453,0.401050680736741,0.565437136995605,1.36534531032856,-0.759111305717165,1.09627604168501,-0.136813409419055,0.19775876485762,-0.317873299747146,0.500867187179291,0.228512632707363,-0.184440039325148,-0.329005526840606,-0.002370032965906,0.71080147586849,-0.56751409866007,0.0693680924942611,-0.0453586873543655,-0.0624811598191688,0.89,0
79997.0,-0.0212974463098516,0.0625660824227033,0.304670945946928,-1.68530939323277,-0.279816536119152,0.531928320320084,-1.24244444736682,-2.62390136313513,-1.43188610380271,-0.354947815381892,0.0928464160493387,0.421457373894188,0.572774941791657,0.0826683540022586,-1.40438241948902,1.68218381931968,-0.34313582475442,-0.916793486863362,0.549860590314161,0.818305814774294,-1.2227643649036,0.352972572395948,-0.247166324653394,-0.815849416311771,0.944979923818884,-0.320899494566238,0.0621143108234005,0.226035924333221,51.91,0
128266.0,1.83277745603499,-0.379147087600967,-2.67054084920392,0.189025705681874,0.742674066925216,-1.12425129531453,1.01333813259829,-0.466175356517286,-0.330772510022474,0.341301097447064,0.862801280893312,0.514751591185169,-0.756072813279787,1.14593481187379,-0.830664682316822,-0.535143962918846,-0.294833261952406,-0.146141905269654,0.33892771496864,0.0670461246113167,0.387944939664577,0.875482117991843,-0.265959669050944,0.876092486378038,0.530916406072462,0.948254628658421,-0.186355345060147,-0.0754913626696253,151.9,0
38803.0,-0.369655469089997,-0.784772586009042,0.945396428925199,-1.38744209085454,-0.0932842343509722,-0.73603280773596,-0.435524050734287,-0.0224084722802574,-2.64782551170158,1.30167026859926,-0.810763509475609,-1.90988842769879,-0.88446242411064,0.233029692497911,1.05452297732354,-1.28396788415062,1.2587015434366,-0.405760639013922,0.951581050322784,-0.0871098994563517,-0.354248015558537,-0.879043489014889,0.193610489699547,-0.368293335626788,-0.459597073059173,-0.312035765064711,0.125074144028097,0.137730419636244,24.99,0
116777.0,0.173377971923379,1.19938767972563,-1.19210584577733,-0.357458177088831,1.69458688163307,-1.14901229469222,1.25527108276928,-0.513428194707232,-0.226978426413799,-1.35369135442756,0.135897744611362,-0.352714658338311,0.803208936329533,-3.14149110119846,0.496913788245457,0.915894812777228,1.46966848167304,1.05128833243593,-0.974372461158883,0.0318539124930421,0.134010250279913,0.629045812537706,-0.215880480297999,0.440467360841634,-0.472291562876963,0.484436729680668,-0.213479849257969,-0.091140717615392,12.48,0
147274.0,-0.100998326086648,0.0331126380343029,0.768548118049337,-1.23608263568835,1.60729435136703,4.59661114919194,-1.36488210186843,0.456958162873867,0.258976642582441,-0.589545326762636,0.0255626749645229,-0.0284454587334851,0.0595219991530188,0.0176836890693378,2.05169489753378,0.837622671178968,-0.823009211227135,0.456235937848349,-0.602521443294124,-0.0262301549450183,0.922251375466374,0.03658607036678,-0.356746876512235,0.734808736474727,1.27024029174144,0.6485606493493,0.101180486786513,0.146748315787801,19.49,0
85292.0,1.07220289947048,-0.124522726328019,1.23319726009411,1.71885987570408,-0.652144486900238,0.617413801037305,-0.483342899581302,0.246040230874672,1.15081641410233,-0.438059477387062,-0.994389205200336,1.33388178235223,0.394604377647972,-0.873121057078526,-1.77569617446212,-1.17709247258068,0.736806808340202,-1.43407590484952,0.168669879717088,-0.158148676041956,-0.405420702182398,-0.667544202059879,0.0730020072904527,0.0998786478613625,0.446664528857857,-0.512379897736547,0.0948415315384864,0.0309031866827977,14.8,0
165342.0,1.50913762116239,-1.24069559597271,-0.0186847402202411,1.0364000470561,-1.21710030113102,0.0151465578544888,-0.566971495045308,0.0440900323922649,1.66451323790778,-0.286674936863923,-1.21777872449538,0.971618500919532,0.481643924672851,-0.730868641757322,-0.867505486451968,-0.139153602746099,-0.0527021352067966,-0.569419707643196,0.0346948108590405,0.237761103404078,-0.0557435784666912,-0.251231163278072,0.137853258089264,0.0283541214887007,-0.529719806261833,0.0999139923856447,-0.0150810964056212,0.0008965261211543,225.4,0
55370.0,1.2044026639141,0.175972922888546,0.611355920405782,0.556644131301921,-0.56075250051424,-0.795988498209641,-0.0678308913951249,-0.0462745801442081,-0.161657780911553,0.116243807398843,1.59026967797421,0.890412153519286,-0.247319459528807,0.535868258275944,0.364803824402271,0.460215680402615,-0.574241983912331,-0.0596249339755593,0.0968465840075785,-0.118950311975929,-0.197930683598467,-0.630016317340394,0.155392974852635,0.518211853277754,0.145457562540745,0.0660419573538463,-0.0353245288978472,0.0098076626821946,0.89,0
85005.0,-0.971813617261285,1.04009625643197,1.25471832601841,0.181557482831415,-0.126518224320394,-1.12483623737325,0.331917500569954,-0.872152694794746,-0.124857983855915,-0.285927362650507,-0.0602505767528494,-0.368556105135945,-0.806227151994216,-0.260820844239728,0.979289532201653,0.341739416985552,0.221370056426734,-0.131214554805419,-0.187368521253791,-0.251042233937828,0.482209198908655,-0.929418890637924,0.386407216364183,0.620933770939809,-0.161943469027524,0.0622361782892423,0.209033660992301,0.060661743642618,2.69,0
26852.0,1.20731541939356,-0.0288251881300796,-0.21161964662109,0.763213413925314,0.367964048532354,0.600101091210298,-0.0630889940164246,0.15156984905271,0.257969345641919,0.0676304347875866,-0.55784694621289,0.132924917461467,-0.57099346737688,0.36686596425802,-0.267273690903434,0.582355635192457,-1.02933235565411,0.696673726005771,0.860338235139861,-0.0431919749363108,-0.25334160871343,-0.769807107177322,-0.236557704296185,-1.4266003502473,0.692122177292054,-0.426037126215352,0.0103207472277079,0.0040052913438848,49.45,0
151888.0,-0.682265461140743,0.818874267310152,1.46706668489082,-0.676966976152855,-0.173394005830019,-0.418383303757636,0.350663859173725,0.0470491662126696,0.555148433237029,-0.327858007364244,-1.10002995153612,0.329190639123053,0.75285419981084,-0.597243025364979,-0.114706254088746,0.22744756574881,-0.626250304309047,0.0678736530601602,-0.380107181962561,0.205412554633737,0.167826399575035,0.854898134891901,-0.223718334255831,0.0494354256320787,-0.243314714775999,0.55660701806651,0.482212232143524,0.289315506109459,11.5,0
24674.0,-0.338059824291819,1.26468489555115,1.44480837654592,0.263450774834479,0.13431778715744,-0.935323674982461,0.630825412483467,-0.168858730960028,0.848756843735104,-0.888664982635069,0.783817004221972,-2.43804279917802,2.03417484046236,0.950321117584188,0.125987755705943,0.339690293782775,0.725371994819774,0.100077574777491,-0.29601367580577,0.0859810129789686,-0.411609243428302,-0.852774079242453,-0.0090544312938901,0.280973985278996,-0.174873613141389,0.0323728555916672,0.221101220918147,0.0924440667828982,1.78,0
80542.0,-1.79792433540976,1.38174192977032,1.39102209518727,0.372845353770036,-0.2808085877027,-0.533252655562461,0.0172047395667343,0.903404977116197,-0.715477343269552,-1.19827841702311,-0.605627326233073,0.527343760294008,-0.230201666208289,0.63569662344203,-0.217462873943895,-0.110000518301444,0.310960463082908,-0.857620739369924,-1.10100424668964,-0.445176916111933,-0.0171918409820426,-0.325670630315482,-0.203697075093958,0.384633457395384,0.428710730271964,-0.581638093971178,-0.278883450064497,-0.128017919795105,5.6,0
66346.0,-1.24872222678669,-1.77630118613448,2.61350618348474,0.3550924303676,-0.758103999675299,0.538902938233363,-0.558130265416283,0.113819686945367,-0.454109700776867,0.276141922710104,-0.662735825903014,-0.398290765613307,0.475915983503281,-1.33423966235003,-0.145454422718187,-0.641183240227719,1.69072444082013,-1.44693011023259,2.41280473361418,1.13172662979772,0.436310309614222,1.15618519091903,0.270986158891397,0.164076902358285,0.359184512479911,0.288429589174705,-0.102622595502291,-0.106675954520194,220.0,0
123336.0,1.58025295742102,-1.92362849721828,-1.23052550979811,-1.04958435589911,-0.18679664147324,1.81402582028508,-0.958927968072805,0.519449086119156,-0.0462360399829548,0.575251903572983,0.772836818763689,0.219959158177885,-0.239224535598372,-0.1657772684243,-0.237336255244044,0.517396082804948,0.711094561219389,-2.35323942174854,0.332572701230282,0.380833215882316,0.0102491892685947,-0.418654986576657,0.241529219188137,-0.979595438456752,-0.715075261501383,-0.515544034685149,0.0012953943403633,-0.0228872879138839,250.77,0
28706.0,1.31292240232607,-0.0502763933044264,-0.11720652305712,-0.451422064749204,0.0344906524549221,-0.145630047238637,-0.101337411837038,-0.0434560580222419,0.0015757576595827,-0.0394010006393031,0.51317628442702,0.755002876183362,0.677235100898446,0.275135712641692,0.473184860935065,0.773591862670804,-1.0045509175154,0.325677125704426,0.793508914539613,0.0358823989741031,-0.12183891185594,-0.371736158864749,-0.127823862680231,-0.751926556111595,0.376917528515831,1.01214176587674,-0.0887467943692807,-0.0150205553508997,15.92,0
149644.0,2.28663942885999,-1.44649503523394,-1.24235975114166,-1.61232373301217,-1.0313330756607,-0.581510375568644,-0.990543028322011,-0.232084976933991,-1.14392873365036,1.5694858438637,-1.67804960853023,-1.16405431552724,0.236989346407251,-0.36244873242474,-0.0852210692307408,-0.452216646296212,0.324280822383417,0.0441314353606643,0.0739530896729324,-0.38714693995892,-0.198037393371442,-0.109465075917027,0.119493144433893,-0.798500678409746,-0.102569991066743,-0.112792854125334,0.0035439880778228,-0.0549881832037807,45.0,0
38925.0,1.23554773426315,0.236717372080658,0.172542252832422,0.508270192961892,-0.22496281719081,-0.579336505286805,-0.0769530435463097,0.0094679544080163,-0.0842071012763864,-0.0900447265906832,1.20318241510703,0.392016099068775,-0.597085130311038,0.0478206199779128,0.504844602811797,0.80805775446249,-0.329892590600914,0.400988050169805,0.220170414764048,-0.109632286932499,-0.266524667277181,-0.843197765062528,0.0857054318147971,-0.0587101672350931,0.202803008859581,0.0999592930427063,-0.0325608098465689,0.0156400446106362,1.98,0
43888.0,1.14495183228962,-1.18125520797741,-0.272416008166831,-1.09127020271752,-0.347763435740572,0.840902655930361,-0.73777118150257,0.232923927222441,-0.713373191710021,0.69959728101587,-0.0040683824803165,-0.821251161153639,-0.400624103964935,0.0921284786112963,0.662801333645575,1.7321333704122,-0.364839748142017,-0.579083341538236,1.01473071167354,0.361607668148314,0.153351520511248,-0.0181444401508305,-0.301550112715502,-1.72001680413429,0.406287327507039,-0.176347541514241,-0.0075929184040787,0.01466210211251,160.33,0
78579.0,0.994163786003396,-1.48185435103928,1.41881370360407,-0.185585317592892,-2.06461311012102,0.202820985753558,-1.34349668021841,0.286727049009712,0.289704392710428,0.423577720552782,0.761273365680753,0.338476215091363,-0.587895833002591,-0.875713735870713,-1.76257863313948,0.803460278448963,0.676875055586851,-0.908785342058279,1.13446422038178,0.292427831445421,0.232601925365948,0.584833817376132,-0.159300743300903,0.596602099393274,0.318788350676741,-0.161853763855245,0.0410743538281362,0.0417043172061927,146.0,0
132311.0,0.830110136006286,-1.71150561406445,-3.20127418096374,1.72648279210011,0.436688188181607,-0.986015083714388,1.9164647357364,-0.703546353339095,-0.309064837558644,0.0928546351297963,-1.01834306541909,-0.125459035872777,-0.533845174392231,1.12646074415709,-0.16802444322063,-0.71456692886322,-0.213453157646163,-0.231414363006936,-0.46857976866284,1.05141392973639,0.692132240762432,0.631039047395079,-0.775377708786874,0.80525084268771,0.647673330504235,-0.297917855450166,-0.187180976582763,0.0426972326666321,668.0,0
71079.0,1.3918968803123,-0.201415595152837,0.0896615477363553,0.250017427884575,-0.459185254561886,-0.41770890572942,-0.273370067920561,-0.138962372778496,-0.914907099037426,0.80828953049553,-1.40714359274423,-0.567241796635087,-0.021464305470652,0.258833045931126,0.893610939970027,-1.10828106724745,-0.456164181924329,1.34292127615452,-0.721386080107406,-0.53926551041009,-0.593852286738623,-1.26259041569467,0.0240420163928086,-0.547949305627682,0.455357088892553,-0.497210742871744,0.0396006221118427,0.0224493892545139,11.01,0
156623.0,-0.826419464937178,-0.422901475183031,-1.47221954322585,-0.266629065885572,1.15667344014328,-0.965518633553225,2.43338197373092,-0.427875463597689,-0.80353949611433,-0.642097128327094,0.21378908577746,-0.0896626055186558,-1.3012981706996,1.32782054437738,-0.74052922924521,-1.03472987631631,-0.320150356827672,0.590599439319702,0.796058518986045,0.603296799618765,0.689234636764783,1.40481899057277,0.306055067713454,-0.459108966918844,0.333565828128232,-0.243868621307801,0.0419701155633961,0.205823999288763,314.18,0
166288.0,-0.45584869882428,0.368133768793062,0.188794353468102,-1.0298070612013,-0.161434504791191,-0.878151552360449,0.450683018893033,0.122502863589572,-1.64412708045313,-0.199886027025796,-1.29577254953577,0.615699530224636,1.61453147485248,0.0018463283968451,-0.921400549751493,-1.58403248259207,-0.0260431862701394,0.554087706910676,-0.788575694910841,-0.444828675895625,-0.511252785446918,-1.1463169335856,0.10632955969886,-0.128473693758125,0.0532859833581528,0.0702006273143801,-0.163397272545175,-0.113927384473686,50.94,0
83140.0,1.21135956892622,0.181502618879881,-0.0062974246803606,0.374737964104236,0.150798287852468,0.102663872159328,-0.145227415784684,0.159608740277468,-0.0920784564437995,-0.14072795150905,1.13444490939512,0.458368795326552,-0.365468797263904,0.0179546448000553,0.762925062777419,0.612248127393431,-0.19304509726411,0.0471892353182175,-0.0048498915456419,-0.110808016724531,-0.258365505192472,-0.78151758183833,0.0654835463602442,-0.725144490860627,0.183137932979175,0.150994932403353,-0.0159605964673878,0.0095691329712294,5.36,0
39423.0,-0.658592070295406,0.664307714136893,2.45568742290452,0.731637532865676,-0.427233435944768,0.147163915192728,-0.000513122811902,0.248857049814768,0.360886063542637,-0.562873273450629,-0.486048020878183,0.293138913094781,-0.239624835776695,-0.404164709394022,0.171285960190032,-0.446830956932413,0.160575344221298,-0.425035765367599,-0.508191559144694,-0.159639327903784,0.111591147472181,0.489073595995151,-0.0556908263172951,0.392196200614027,-0.462059639674957,-0.496425619609835,0.0841015269585082,0.161520467682096,4.99,0
154553.0,-1.33479576831607,0.784525908782039,-0.184299309824413,-2.0378848732962,-0.634759866478182,-0.606365306509607,-0.60908221458044,0.949852156020511,-0.846505567820612,-1.07970833414912,-1.059275380769,-1.37744968741681,-0.791027095734017,-1.49394472624051,-0.244667872344516,2.10666183448463,1.49192749964073,-0.210356298757729,-0.497817989377914,-0.0815385117089156,0.336684981480622,0.685521163024748,-0.15390706144986,0.540582800430902,0.0631026930497512,-0.1975677509232,0.0112550833814579,0.0652083693309106,29.99,0
59623.0,1.43550417076366,-0.998600499642317,0.47758085709769,-1.38744795908038,-1.53903695904303,-0.854249118687609,-0.914669269343433,-0.159365993532058,-2.21926775863812,1.60307004561712,1.47564933118927,0.0345448184840932,0.690827012897776,-0.117028109285055,-0.163700091522675,-0.29313339289937,0.314349517348036,0.336693258958715,-0.0402969304517566,-0.271434786311723,-0.132454468245317,-0.0529187116638304,0.0221055138509476,0.522537738321059,0.354803033723079,-0.233409114812979,0.0217853842494172,0.0151881958730599,30.0,0
161099.0,1.98324523462036,-0.877489893908339,-1.15214777794175,-1.63231326150833,-0.390857349754637,-0.431797363864915,-0.407881625969661,-0.0910735921983756,2.12192393745251,-0.996091545899427,-1.18252813187622,0.649338078604942,0.35341150025591,-0.0232158365950465,1.27267625176062,-0.152416821089108,-0.571511264890389,0.0166022961609458,1.039701504448,0.0093728157361378,-0.234357105171155,-0.650898015132694,0.257848557219299,0.0745129540435139,-0.326297516536212,-0.561089482788835,0.0079385650639776,-0.0257368646651422,76.93,0
108272.0,1.99569955830115,-0.137547244020046,-0.170531747286223,0.521507994955114,-0.55954072643589,-0.66793104977641,-0.538344438168369,-0.165347573720302,2.58841164497976,-0.609476917044591,0.242932093126761,-1.91895755165685,1.89829382718972,1.47719566586733,0.361935947119016,0.146071056829705,0.0971451860758338,0.19887433547493,-0.396912566555761,-0.281301440298124,-0.265348294054815,-0.363119482842216,0.360616535964082,-0.199578060666756,-0.390801903564275,-0.955883368799156,0.0366417508371984,-0.0340565469968941,2.12,0
121000.0,-3.881138951974,3.59497392484089,-2.30022155862824,-1.88137065700729,0.54612837028316,-2.05972208745943,1.80502022988115,-0.648885345004071,2.87703707154461,4.80048295184881,-0.396481961844644,0.0072472217857405,-0.153510188614138,-0.707972544256805,0.119274770541462,-1.06348637726015,-0.679668226813574,-0.71456510359121,-0.560075417978913,1.70954005626354,-0.38255653551908,0.669311888625787,0.106037878096961,0.0494405266184578,0.55381237629224,0.14040357362954,1.92390560478667,0.966344982395146,7.7,0
35014.0,0.985323922579487,-0.386220989418525,1.11150600289245,0.559381595591218,-0.267116859140086,1.72926075259317,-0.932650988787905,0.644013427517125,0.865035528652571,-0.461354538429847,0.302738871925254,1.03142748890081,0.388397623020659,-0.374287810362691,1.25416559738863,-1.11373108419955,1.01730358727881,-2.25221338541795,-1.56113745868457,-0.189415749787114,0.0327356525180639,0.441275150830857,0.151579091625639,-0.901717629964389,-0.071244410127544,0.548800465241678,0.0814853576875155,0.0131124113200189,16.63,0
38737.0,1.56932572611248,-1.3116601961339,-0.765255707921625,-2.50107929454316,0.697513083752134,3.45302043938874,-1.8402650033043,0.857176424138569,-1.73612976068469,1.48937260508841,-0.278306198271589,-1.04867733187414,0.600617101422573,-0.37096492256646,1.02012847758744,0.172745438297442,-0.129957643480441,0.742917129401012,-0.0670922079920923,-0.207496745260621,-0.117893547552001,-0.054944087957045,-0.0298222947375808,0.996831740710687,0.504930462706266,-0.0874380267231459,0.0561254400911545,0.0192757328064306,4.4,0
126642.0,2.08358538574012,-1.63759268140021,-0.865069883755117,-1.61628013937933,-1.2068632201693,-0.112446953765724,-1.16841721299979,-0.0515207672165988,-1.5050066512898,1.65220621352639,0.882326465867273,0.357733183045352,1.21309120791289,-0.45615730695936,-0.819621805460725,-0.374550122657975,0.218076225431085,0.295902612207351,0.0001856383001107,-0.187149632523224,-0.0458067669279137,0.188216958118338,0.206037543702949,0.710518412064808,-0.284568775672145,-0.239633882165199,0.0057271775365223,-0.0338105102504646,97.15,0
158286.0,2.05367392257696,0.14969901320678,-1.78079581346489,0.512032796788661,0.171995043074932,-1.45207740544538,0.244342121515071,-0.358260156127667,0.681739916496714,-0.459088133939608,-0.572721906182751,-0.270221447224902,-0.513460057107266,-0.629024211662512,0.968337682103761,0.271615896876289,0.373867156639259,0.615065509215304,-0.37557940758881,-0.221790287501109,0.183975035159575,0.666609479526103,-0.0384262827776326,-0.188432377582927,0.252209775473477,-0.0932616639979233,-0.0073926460731678,-0.0325377611791964,10.5,0
149606.0,-1.15159045262368,0.482771225303147,-0.0195320793032216,-0.586646909491107,0.547681539539975,-0.62645674893375,0.602471958051629,0.419279014756001,-0.723165031722726,-0.512223694649434,0.318130033113179,0.503066729836013,-0.0312822994242631,0.816608342160653,-0.340728934231231,0.463479914893169,-0.778875970616473,0.556350435467161,-0.0601451679101296,0.219140703208545,0.346368668768336,0.682924497048066,-0.0834896321481763,-0.432609128668781,-0.112233016847366,0.36337374400042,0.200342746401164,0.0699400441825354,80.98,0
69477.0,1.05988833095154,-0.341174667776293,0.501912068895146,0.187352366401412,-0.866111672499564,-0.942174724479912,-0.044454065553784,-0.193345386575706,0.294649798268178,-0.205795742963607,-0.224350447342687,0.263858571225612,0.260739029116779,0.132691335569176,1.21062038909402,0.45477284284476,-0.387440362393917,-0.406293686948847,-0.0776068166161756,0.166875543832668,-0.0636066314146968,-0.425586028665371,-0.0026107881337612,0.452967372497777,0.083696842592243,0.860029160546974,-0.0890919574666466,0.0301464559758748,114.64,0
91450.0,0.033970245013251,0.654636773094927,-1.04533681863522,-1.52550293913518,3.00343022388138,3.45050352720916,0.248826951922008,0.844444226489028,1.11881760838328,-0.758598852381139,0.747927393929911,-2.47520392949298,1.26532001758179,1.788821439502,-0.69615305495879,-0.183748804323322,0.249762147983306,-0.568603121631986,-0.409905195988291,-0.0179626257650704,-0.415908411195442,-0.902656366872274,0.123110454146708,0.627347987125538,-0.482845855472318,0.123302380519756,0.238217443095437,0.0839186806146422,2.99,0
151264.0,-0.470955190728397,0.734119402906337,0.849689755893597,0.163813103041698,0.661696168082377,-0.777582001259567,1.58391035342356,-0.437097177494607,-0.516200055436183,-0.331340308869033,-1.10197298832834,-1.20879327955664,-1.95874225067525,0.550228740779422,0.207239182317844,-1.11026891938029,0.379719471399125,-0.387854482167385,1.21668285659915,0.125640823322728,-0.0516465161385014,-0.0172102730136713,-0.43617943680396,0.0026913027076944,0.787297742692509,0.662386024871474,-0.214337694681916,-0.184824100590212,54.9,0
86673.0,1.8988695161102,-0.599366865515214,-1.49042842119959,-0.040081382403545,0.186447993981142,0.0506021046833764,-0.0775659285394468,0.021034563767691,0.950494579665667,-0.0653715031643269,0.0570782854010634,0.69031718142546,-0.659991375197177,0.382271478508579,-0.816004360601061,-0.0645054173125502,-0.568058834292034,0.175261978526732,0.874115235132107,-0.0581992890897696,-0.120517602903416,-0.369716284785006,0.0970751339476357,0.0913095004411346,-0.0414387634916717,-0.109367203611887,-0.0532542802509803,-0.0527592136762103,85.15,0
68487.0,-0.746927806745232,1.25314045519856,1.01211543569816,0.205127088975604,-0.600478907217436,-1.20605916296962,0.385990161892228,0.37825064390521,-0.45389368361348,-0.730821523426572,-0.22699808336919,-0.315077442894922,-0.808468558934663,0.0949896019479213,0.93523163224688,0.458572912125241,0.346965573778984,-0.0818458169063512,-0.218923159262429,-0.0086798779746363,-0.195270321308373,-0.71863605888841,0.1536964450127,0.630716423090721,-0.200808185773802,0.0564103289081205,0.105538556941641,0.0385456752314661,29.99,0
46377.0,1.09052471505453,-0.492259382398369,1.22286633936794,0.0594005803056445,-1.12588144642402,0.212824615158036,-0.873327510949059,0.331998785308754,0.865223538037896,-0.260419552655538,1.39687942730362,1.11425777002114,-0.414182961646097,-0.140393042268228,-0.1277825316226,0.0244204856671314,0.0470152929088586,-0.365250815279694,0.0846842921651185,-0.0857401643542288,-0.0213412466794195,0.0819803354106918,0.0952586766636517,0.304055855972046,-0.0343816629145759,0.989232035047007,-0.0259798060418673,0.0065274899387826,22.08,0
